Mission ID,Mission Date,Country,Target Country,Target City,Target Latitude,Target Longitude
124338,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124339,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124340,12/12/1944,USA,GERMANY,CITY TOT UNDER 6 TON,,
124341,12/12/1944,USA,GERMANY,CITY TOT UNDER 6 TON,,
124342,12/12/1944,USA,GERMANY,DARMSTADT,49.87,8.65
124343,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124344,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124345,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124346,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124347,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124348,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124349,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124350,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124351,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124352,12/12/1944,USA,GERMANY,BLUMENTHAL,53.2,8.63
124353,12/12/1944,USA,GERMANY,BLUMENTHAL,53.2,8.63
124354,12/12/1944,USA,GERMANY,BLUMENTHAL,53.2,8.63
124355,12/12/1944,USA,GERMANY,BLUMENTHAL,53.2,8.63
124356,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124357,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124358,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124359,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124360,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124361,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124362,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124363,12/12/1944,USA,GERMANY,ASCHAFFENBURG,50,9.17
124364,12/12/1944,USA,GERMANY,BOPPARD,50.22,7.6
124365,12/12/1944,USA,GERMANY,BOPPARD,50.22,7.6
124366,12/12/1944,USA,GERMANY,BOPPARD,50.22,7.6
124367,12/12/1944,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124368,12/12/1944,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124369,12/12/1944,USA,GERMANY,FRIEDBERG,50.33,8.75
124370,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124371,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124372,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124373,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124374,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124375,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124376,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124377,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124378,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124379,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124380,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124381,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124382,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124383,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124384,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124385,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124386,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124387,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124388,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124389,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124390,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124391,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124392,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124393,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124394,12/12/1944,USA,GERMANY,HANAU,50.13,8.93
124395,12/12/1944,USA,GERMANY,CITY TOT UNDER 6 TON,,
124396,12/12/1944,USA,GERMANY,CITY TOT UNDER 6 TON,,
124401,06/05/1944,GREAT BRITAIN,FRANCE,MAIZY,49.05,-0.05
124402,06/05/1944,GREAT BRITAIN,FRANCE,MAIZY,49.05,-0.05
124403,06/05/1944,GREAT BRITAIN,FRANCE,HOULGATE,49.3,-0.07
124404,06/05/1944,GREAT BRITAIN,FRANCE,HOULGATE,49.3,-0.07
124405,06/05/1944,GREAT BRITAIN,FRANCE,LA PERNELLE,49.63,-1.3
124406,06/05/1944,GREAT BRITAIN,FRANCE,LA PERNELLE,49.63,-1.3
124407,06/05/1944,USA,FRANCE,CITY TOT UNDER 6 TON,,
124408,06/05/1944,USA,FRANCE,CITY TOT UNDER 6 TON,,
124409,06/05/1944,USA,FRANCE,CITY TOT UNDER 6 TON,,
124410,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124411,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124412,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124413,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124414,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124415,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124416,06/05/1944,USA,FRANCE,CARENTAN,49.3,-1.23
124417,06/05/1944,USA,FRANCE,CARENTAN,49.3,-1.23
124418,06/05/1944,USA,FRANCE,CARENTAN,49.3,-1.23
124419,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124420,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124421,06/05/1944,USA,FRANCE,TAILLEVILLE,49.08,-0.25
124422,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124423,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124424,06/05/1944,USA,FRANCE,48 15 N 008 00 E,48.25,8
124498,06/05/1944,GREAT BRITAIN,FRANCE,MERVILLE,50.63,2.63
124499,06/05/1944,GREAT BRITAIN,FRANCE,MONT FLEURY,46.32,5.43
124500,06/05/1944,GREAT BRITAIN,FRANCE,MONT FLEURY,46.32,5.43
124502,07/10/1942,GREAT BRITAIN,LIBYA,TOBRUK SHIPPING ATTACK & MINING,32.04,23.95
124503,07/11/1942,USA,LIBYA,BENGHAZI,32.11,20.05
124504,07/11/1942,USA,LIBYA,BENGHAZI,32.11,20.05
124506,07/11/1942,GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72
124507,07/11/1942,GREAT BRITAIN,GERMANY,DANZIG,54.35,18.67
124508,07/11/1942,GREAT BRITAIN,GERMANY,DANZIG,54.35,18.67
124509,07/11/1942,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
124510,07/11/1942,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
124515,07/12/1942,USA,GERMANY,MUNICH,48.13,11.58
124516,07/12/1942,GREAT BRITAIN,FRANCE,ABBEVILLE,50.1,1.83
124517,07/12/1942,GREAT BRITAIN,FRANCE,ABBEVILLE,50.1,1.83
124518,07/12/1942,GREAT BRITAIN,LIBYA,TOBRUK SHIPPING ATTACK & MINING,32.04,23.95
124519,7/13/1942,USA,LIBYA,BENGHAZI SHIPPING,32.11,20.05
124520,7/13/1942,USA,LIBYA,TOBRUK HARBOR,32.04,23.95
124522,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124523,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124524,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124525,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124526,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124527,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124528,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124529,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124530,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124531,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124532,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124533,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124534,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124535,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124536,7/13/1942,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
124537,7/13/1942,GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32
124538,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88
124539,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEELEN,52.1,5.88
124540,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ENSCHEDE,52.3,6.88
124541,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ENSCHEDE,52.3,6.88
124542,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15
124543,7/13/1942,GREAT BRITAIN,HOLLAND OR NETHERLANDS,VENLOO,51.37,6.15
124545,7/15/1942,USA,LIBYA,TOBRUK,32.04,23.95
124546,7/15/1942,USA,LIBYA,BENGHAZI,32.11,20.05
124547,7/15/1942,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
124548,7/15/1942,GREAT BRITAIN,LIBYA,TOBRUK SHIPPING ATTACK & MINING,32.04,23.95
124554,7/16/1942,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124555,7/16/1942,GREAT BRITAIN,GERMANY,FLENSBURG,54.77,9.45
124556,7/16/1942,GREAT BRITAIN,GERMANY,HERRENWYK,,
124559,7/16/1942,GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13
124560,7/16/1942,GREAT BRITAIN,GERMANY,WILHELMSHAVEN,53.53,8.13
124561,7/16/1942,GREAT BRITAIN,LIBYA,TOBRUK / BOMBA,32.04,23.95
124562,7/16/1942,GREAT BRITAIN,LIBYA,TOBRUK SHIPPING ATTACK & MINING,32.04,23.95
124564,7/17/1942,USA,LIBYA,BARDIA DOCKS,31.75,25.09
124565,7/17/1942,USA,LIBYA,BOMBA DOCKS/AIRFIELD,32.27,23.07
124566,7/17/1942,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124567,7/17/1942,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124568,7/17/1942,GREAT BRITAIN,GERMANY,EMDEN,53.38,7.22
124569,7/17/1942,GREAT BRITAIN,GERMANY,ESENS,53.65,7.62
124570,7/17/1942,GREAT BRITAIN,GERMANY,ESENS,53.65,7.62
124572,7/18/1942,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
124573,7/18/1942,GREAT BRITAIN,GERMANY,ESENS,53.65,7.62
124574,7/18/1942,GREAT BRITAIN,GERMANY,LUBECK,53.87,10.67
124575,7/18/1942,GREAT BRITAIN,LIBYA,TOBRUK,32.04,23.95
124580,7/19/1942,USA,LIBYA,TOBRUK,32.04,23.95
124582,7/19/1942,GREAT BRITAIN,GERMANY,VEGESACK,53.18,8.62
124583,7/19/1942,GREAT BRITAIN,GERMANY,VEGESACK,53.18,8.62
124584,7/19/1942,GREAT BRITAIN,GERMANY,VEGESACK,53.18,8.62
124585,7/19/1942,GREAT BRITAIN,GERMANY,VEGESACK,53.18,8.62
124586,7/19/1942,GREAT BRITAIN,GERMANY,VEGESACK,53.18,8.62
124587,7/19/1942,GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72
124588,7/19/1942,GREAT BRITAIN,GERMANY,BREMERHAVEN,53.55,8.58
124589,7/19/1942,GREAT BRITAIN,FRANCE,CHOCQUES,50.53,2.57
124590,7/19/1942,GREAT BRITAIN,FRANCE,LILLE,50.63,3.07
124591,7/19/1942,GREAT BRITAIN,FRANCE,LILLE,50.63,3.07
124592,7/19/1942,GREAT BRITAIN,FRANCE,MAZINGARBE,50.5,2.33
124593,7/19/1942,GREAT BRITAIN,FRANCE,MAZINGARBE,50.5,2.33
124594,7/19/1942,GREAT BRITAIN,GERMANY,NODERN,53.62,7.22
124595,7/19/1942,GREAT BRITAIN,GERMANY,NODERN,53.62,7.22
